1.000000 -1.000000 -9758.554748
1.000000 -0.897436 -9758.513480
1.000000 -0.794872 -9758.469508
1.000000 -0.692308 -9758.422620
1.000000 -0.589744 -9758.372589
1.000000 -0.487179 -9758.319162
1.000000 -0.384615 -9758.262065
1.000000 -0.282051 -9758.200996
1.000000 -0.179487 -9758.135624
1.000000 -0.076923 -9758.065585
1.000000 0.025641 -9757.990480
1.000000 0.128205 -9757.909866
1.000000 0.230769 -9757.823257
1.000000 0.333333 -9757.730116
1.000000 0.435897 -9757.629848
1.000000 0.538462 -9757.521796
1.000000 0.641026 -9757.405229
1.000000 0.743590 -9757.279338
1.000000 0.846154 -9757.143224
1.000000 0.948718 -9756.995885
1.000000 1.051282 -9756.836205
1.000000 1.153846 -9756.662942
1.000000 1.256410 -9756.474707
1.000000 1.358974 -9756.269946
1.000000 1.461538 -9756.046924
1.000000 1.564103 -9755.803694
1.000000 1.666667 -9755.538075
1.000000 1.769231 -9755.247619
1.000000 1.871795 -9754.929578
1.000000 1.974359 -9754.580865
1.000000 2.076923 -9754.198011
1.000000 2.179487 -9753.777116
1.000000 2.282051 -9753.313799
1.000000 2.384615 -9752.803138
1.000000 2.487179 -9752.239611
1.000000 2.589744 -9751.617030
1.000000 2.692308 -9750.928474
1.000000 2.794872 -9750.166231
1.000000 2.897436 -9749.321733
1.000000 3.000000 -9748.385516
2.256410 -1.000000 -9754.013484
2.256410 -0.897436 -9753.818302
2.256410 -0.794872 -9753.611008
2.256410 -0.692308 -9753.390723
2.256410 -0.589744 -9753.156490
2.256410 -0.487179 -9752.907267
2.256410 -0.384615 -9752.641924
2.256410 -0.282051 -9752.359228
2.256410 -0.179487 -9752.057837
2.256410 -0.076923 -9751.736287
2.256410 0.025641 -9751.392982
2.256410 0.128205 -9751.026180
2.256410 0.230769 -9750.633979
2.256410 0.333333 -9750.214300
2.256410 0.435897 -9749.764873
2.256410 0.538462 -9749.283217
2.256410 0.641026 -9748.766620
2.256410 0.743590 -9748.212119
2.256410 0.846154 -9747.616477
2.256410 0.948718 -9746.976160
2.256410 1.051282 -9746.287310
2.256410 1.153846 -9745.545727
2.256410 1.256410 -9744.746835
2.256410 1.358974 -9743.885666
2.256410 1.461538 -9742.956838
2.256410 1.564103 -9741.954533
2.256410 1.666667 -9740.872495
2.256410 1.769231 -9739.704020
2.256410 1.871795 -9738.441979
2.256410 1.974359 -9737.078843
2.256410 2.076923 -9735.606748
2.256410 2.179487 -9734.017589
2.256410 2.282051 -9732.303167
2.256410 2.384615 -9730.455398
